Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40966825,11/18/2018 12:10:40 AM,11/18/2018 02:04:57 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,347 LINCOLN ROAD,LINCOLN ROAD,ROGERS AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 08:10:40 AM,The Police Department responded to the complaint and took action to fix the condition.,11/18/2018 02:04:57 AM,09 BROOKLYN,3013290051,BROOKLYN,997709,180293,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66152912219051,-73.9514887534417,"(40.66152912219051, -73.9514887534417)"
40965844,11/18/2018 12:10:40 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10462,977 SACKETT AVENUE,SACKETT AVENUE,RADCLIFF AVENUE,COLDEN AVENUE,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 08:10:40 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,11 BRONX,2040600029,BRONX,1024698,246696,ONLINE,Unspecified,BRONX,,,,,,,,40.84370604730297,-73.85381103950051,"(40.84370604730297, -73.85381103950051)"
40968647,11/18/2018 12:10:53 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,2106 VALENTINE AVENUE,VALENTINE AVENUE,EAST 180 STREET,EAST 181 STREET,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 08:10:53 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 12:53:55 AM,05 BRONX,2031440011,BRONX,1011994,250125,PHONE,Unspecified,BRONX,,,,,,,,40.85316668725103,-73.89971216329863,"(40.85316668725103, -73.89971216329863)"
40966530,11/18/2018 12:10:56 AM,11/18/2018 12:37:33 AM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,10019,41 WEST 54 STREET,WEST 54 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 08:10:56 AM,The Police Department responded to the complaint and determined that police action was not necessary.,11/18/2018 12:37:33 AM,05 MANHATTAN,1012700111,MANHATTAN,990684,216763,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.761638474696895,-73.97677461407585,"(40.761638474696895, -73.97677461407585)"
40968081,11/18/2018 12:11:11 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10472,1129 SAINT LAWRENCE AVENUE,SAINT LAWRENCE AVENUE,WATSON AVENUE,GLEASON AVENUE,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 08:11:11 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 12:52:52 AM,09 BRONX,2037520066,BRONX,1021188,241122,PHONE,Unspecified,BRONX,,,,,,,,40.82842242793463,-73.86652771325149,"(40.82842242793463, -73.86652771325149)"
40970729,11/18/2018 12:11:12 AM,11/18/2018 12:37:33 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,10019,937 8 AVENUE,8 AVENUE,WEST 55 STREET,WEST 56 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 08:11:12 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 12:37:33 AM,04 MANHATTAN,1010460032,MANHATTAN,988781,218236,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.765682659996195,-73.98364305050475,"(40.765682659996195, -73.98364305050475)"
40972195,11/18/2018 12:11:47 AM,11/18/2018 03:00:20 AM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11206,672 BROADWAY,BROADWAY,COOK STREET,MANHATTAN AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 08:11:47 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 12:33:26 AM,01 BROOKLYN,3022730012,BROOKLYN,999716,195064,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.702068870994516,-73.94422087845157,"(40.702068870994516, -73.94422087845157)"
40968068,11/18/2018 12:12:04 AM,11/18/2018 02:15:14 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10031,524 WEST 134 STREET,WEST 134 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 08:12:04 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:15:14 AM,09 MANHATTAN,1019870053,MANHATTAN,996912,237616,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.81886761729453,-73.95425353656547,"(40.81886761729453, -73.95425353656547)"
40970763,11/18/2018 12:12:08 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10460,1500 NOBLE AVENUE,NOBLE AVENUE,EAST 177 STREET,MANSION STREET,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 08:12:08 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 12:49:46 AM,09 BRONX,2038950001,BRONX,1019808,244335,PHONE,Unspecified,BRONX,,,,,,,,40.837246842249975,-73.87149718589308,"(40.837246842249975, -73.87149718589308)"
40967179,11/18/2018 12:12:21 AM,,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11365,166-15 HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,164 STREET,167 STREET,,,ADDRESS,FRESH MEADOWS,,Precinct,Assigned,11/18/2018 08:12:21 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:30:03 AM,07 QUEENS,,QUEENS,1039001,208428,ONLINE,Unspecified,QUEENS,,,,,,,,40.738593872297805,-73.80242860434328,"(40.738593872297805, -73.80242860434328)"
40964961,11/18/2018 12:12:35 AM,11/18/2018 02:53:10 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,134 METROPOLITAN AVENUE,METROPOLITAN AVENUE,WYTHE AVENUE,BERRY STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 08:12:35 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:52:42 AM,01 BROOKLYN,3023640016,BROOKLYN,994646,200229,PHONE,Unspecified,BROOKLYN,,,,,,,,40.71625297970993,-73.9624981811338,"(40.71625297970993, -73.9624981811338)"
40964568,11/18/2018 12:13:18 AM,11/18/2018 02:48:58 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10040,9 SHERMAN AVENUE,SHERMAN AVENUE,BROADWAY,SICKLES STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 08:13:18 AM,The Police Department responded to the complaint and took action to fix the condition.,11/18/2018 01:01:04 AM,12 MANHATTAN,1021740008,MANHATTAN,1003865,253491,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.86242714753965,-73.92908666299827,"(40.86242714753965, -73.92908666299827)"
40967321,11/18/2018 12:13:24 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10471,210 WEST 262 STREET,WEST 262 STREET,BROADWAY,HUXLEY AVENUE,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 08:13:24 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:09:33 AM,08 BRONX,2058811086,BRONX,1012663,270929,MOBILE,Unspecified,BRONX,,,,,,,,40.9102650190026,-73.8972056446412,"(40.9102650190026, -73.8972056446412)"
40967268,11/18/2018 12:13:37 AM,11/18/2018 01:57:43 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11423,189-09 JAMAICA AVENUE,JAMAICA AVENUE,189 STREET,190 STREET,,,ADDRESS,HOLLIS,,Precinct,Closed,11/18/2018 08:13:37 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 01:57:43 AM,12 QUEENS,4104450041,QUEENS,1048060,198615,PHONE,Unspecified,QUEENS,,,,,,,,40.71159894212768,-73.76983198736392,"(40.71159894212768, -73.76983198736392)"
40971735,11/18/2018 12:13:55 AM,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11418,88-04 104 STREET,104 STREET,88 AVENUE,89 AVENUE,,,ADDRESS,RICHMOND HILL,,Precinct,Assigned,11/18/2018 08:13:55 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 12:52:52 AM,09 QUEENS,4092880119,QUEENS,1027807,192194,PHONE,Unspecified,QUEENS,,,,,,,,40.69409771804795,-73.84292759161791,"(40.69409771804795, -73.84292759161791)"
40967175,11/18/2018 12:13:59 AM,11/18/2018 02:19:20 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11230,1155 OCEAN AVENUE,OCEAN AVENUE,FARRAGUT ROAD,GLENWOOD ROAD,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 08:13:59 AM,The Police Department issued a summons in response to the complaint.,11/18/2018 12:30:22 AM,14 BROOKLYN,3052410023,BROOKLYN,995916,170310,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63413049519643,-73.95796865715451,"(40.63413049519643, -73.95796865715451)"
40967927,11/18/2018 12:14:00 AM,,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,,80-46 257 STREET,257 STREET,80 AVENUE,81 AVENUE,,,,,,N/A,Assigned,,The Department of Sanitation has sent this complaint to the appropriate district garage or bureau for further action.,11/20/2018 12:00:00 AM,13 QUEENS,,QUEENS,,,PHONE,Unspecified,QUEENS,,,,,,,,,,
40968297,11/18/2018 12:14:14 AM,11/18/2018 02:53:09 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,33-23 96 STREET,96 STREET,NORTHERN BOULEVARD,34 AVENUE,,,ADDRESS,CORONA,,Precinct,Closed,11/18/2018 08:14:14 AM,The Police Department responded to the complaint and took action to fix the condition.,11/18/2018 02:52:19 AM,03 QUEENS,4017110057,QUEENS,1019682,214877,PHONE,Unspecified,QUEENS,,,,,,,,40.75639323461401,-73.87210796454791,"(40.75639323461401, -73.87210796454791)"
40968079,11/18/2018 12:15:14 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216,260 HANCOCK STREET,HANCOCK STREET,MARCY AVENUE,TOMPKINS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Assigned,11/18/2018 08:15:14 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 12:46:43 AM,03 BROOKLYN,3018390017,BROOKLYN,999363,188133,PHONE,Unspecified,BROOKLYN,,,,,,,,40.68304549126144,-73.94550954488582,"(40.68304549126144, -73.94550954488582)"
40969395,11/18/2018 12:15:15 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,31 WEST MOSHOLU PARKWAY NORTH,WEST MOSHOLU PARKWAY NORTH,KNOX PLACE,GATES PLACE,,,ADDRESS,BRONX,,Precinct,Open,11/18/2018 08:15:15 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,07 BRONX,2033240034,BRONX,1016166,260562,MOBILE,Unspecified,BRONX,,,,,,,,40.88179895513198,-73.88458170117508,"(40.88179895513198, -73.88458170117508)"
40968827,11/18/2018 12:15:29 AM,,NYPD,NYPD,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,,HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,UNDER HILL AVENUE,,UNDER HILL AVENUE,,,,,,Unassigned,11/18/2018 08:15:29 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,0 Unspecified,,Unspecified,,,ONLINE,Unspecified,Unspecified,,,,,,,,,,
40970052,11/18/2018 12:15:35 AM,11/18/2018 02:51:04 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11249,134 METROPOLITAN AVENUE,METROPOLITAN AVENUE,WYTHE AVENUE,BERRY STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/18/2018 08:15:35 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:09:04 AM,01 BROOKLYN,3023640016,BROOKLYN,994646,200229,PHONE,Unspecified,BROOKLYN,,,,,,,,40.71625297970993,-73.9624981811338,"(40.71625297970993, -73.9624981811338)"
40967022,11/18/2018 12:16:00 AM,,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,BROADWAY,LOCUST ST,,,,,,N/A,Open,,,,Unspecified BROOKLYN,,BROOKLYN,,,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,,,
40971964,11/18/2018 12:16:09 AM,11/18/2018 02:48:58 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040,27 BROADWAY TERRACE,BROADWAY TERRACE,FAIRVIEW AVENUE,WEST 193 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 08:16:09 AM,The Police Department responded to the complaint and took action to fix the condition.,11/18/2018 01:01:08 AM,12 MANHATTAN,1021700515,MANHATTAN,1003317,251755,PHONE,Unspecified,MANHATTAN,,,,,,,,40.85766355166548,-73.93107276342623,"(40.85766355166548, -73.93107276342623)"
40965745,11/18/2018 12:16:26 AM,11/18/2018 02:11:07 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10001,200 WEST 26 STREET,WEST 26 STREET,7 AVENUE,8 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 08:16:26 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:11:07 AM,04 MANHATTAN,1007750044,MANHATTAN,985721,211129,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.74617679380773,-73.99469123200636,"(40.74617679380773, -73.99469123200636)"
40969873,11/18/2018 12:16:39 AM,11/18/2018 02:04:57 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10033,1370 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,CROSS BRONX EXPRESSWAY,WEST 179 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/18/2018 08:16:39 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 02:04:57 AM,12 MANHATTAN,1021530001,MANHATTAN,1002274,248150,PHONE,Unspecified,MANHATTAN,,,,,,,,40.84777109169902,-73.93485290083406,"(40.84777109169902, -73.93485290083406)"
40971953,11/18/2018 12:16:59 AM,11/18/2018 12:49:47 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11101,40-03 12 STREET,12 STREET,40 AVENUE,41 AVENUE,,,ADDRESS,LONG ISLAND CITY,,Precinct,Closed,11/18/2018 08:16:59 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/18/2018 12:49:47 AM,01 QUEENS,4004700200,QUEENS,1000061,214688,ONLINE,Unspecified,QUEENS,,,,,,,,40.75593133504158,-73.94293050419297,"(40.75593133504158, -73.94293050419297)"
40971242,11/18/2018 12:17:25 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10003,204 EAST 13 STREET,EAST 13 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Open,11/18/2018 08:17:25 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,03 MANHATTAN,1004680011,MANHATTAN,987773,206120,PHONE,Unspecified,MANHATTAN,,,,,,,,40.73242775257853,-73.98728828641892,"(40.73242775257853, -73.98728828641892)"
40968799,11/18/2018 12:17:28 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10453,1480 POPHAM AVENUE,POPHAM AVENUE,WEST 174 STREET,WEST 175 STREET,,,ADDRESS,BRONX,,Precinct,Assigned,11/18/2018 08:17:28 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:34:10 AM,05 BRONX,2028770211,BRONX,1005860,248194,MOBILE,Unspecified,BRONX,,,,,,,,40.847883810504094,-73.92189129741487,"(40.847883810504094, -73.92189129741487)"
40970616,11/18/2018 12:17:59 AM,11/18/2018 12:37:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11432,152-16 84 AVENUE,84 AVENUE,152 STREET,PARSONS BOULEVARD,,,ADDRESS,JAMAICA,,Precinct,Closed,11/18/2018 08:17:59 AM,The Police Department reviewed your complaint and provided additional information below.,11/18/2018 12:37:33 AM,08 QUEENS,4097510027,QUEENS,1037405,199463,PHONE,Unspecified,QUEENS,,,,,,,,40.71399692320974,-73.80825863401058,"(40.71399692320974, -73.80825863401058)"
40965097,11/18/2018 12:18:00 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11385,60-40 MADISON STREET,MADISON STREET,60 PLACE,FRESH POND ROAD,,,ADDRESS,RIDGEWOOD,,Precinct,Assigned,11/18/2018 08:18:00 AM,Your complaint has been received by the Police Department and additional information will be available later.,11/18/2018 01:17:48 AM,05 QUEENS,4035300029,QUEENS,1012275,196754,PHONE,Unspecified,QUEENS,,,,,,,,40.706676657767495,-73.89891903685944,"(40.706676657767495, -73.89891903685944)"
40971799,11/18/2018 12:18:41 AM,,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,11377,50-20 39 AVENUE,39 AVENUE,50 STREET,51 STREET,,,ADDRESS,WOODSIDE,,N/A,Open,11/26/2018 12:18:41 AM,"The Department of Parks and Recreation usually requires 4 days to inspect branches that have fallen on streets or sidewalks. If warranted, the issue will be resolved in 10 days. All other locations will be inspected in 8 days and may take up to 45 days to resolve. Please note your Service Request number for future reference.",,02 QUEENS,4001290136,QUEENS,1008333,212111,OTHER,Unspecified,QUEENS,,,,,,,,40.74883946476737,-73.91308212741824,"(40.74883946476737, -73.91308212741824)"
